#SHEET_NAME,番外
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,翠儿,微笑,,,,,,,默认225,,翠儿/番外_翠儿_003_2,,[太好了！良爷你可算来了！这么多年没见……终于见到你了！],[太好了！良爺你可算來了！這麼多年沒見……終於見到你了！],"""Thank heavens! Master Liang, you've finally come! After all these years...I've found you at last!""",「うれしい！来てくれたんだ！何年も会えなかったけど……やっと会えた！」,"""Як славна! Вы усё ж таки приехали, господин Лян! Столько лет не видалися - и вот наконец-та!""",
,,良,<Off>,,,,,,,默认226,,良/番外_良_33,,[你刚刚为何跑得如此匆忙？这是要去做什么？],[你剛剛為何跑得如此匆忙？這是要去做什麼？],"""Why were you running in such haste earlier? What business takes you?""",「そんなに急いでどうした？どこか行く途中だったか？」,"""А куда это ты так спешила сейчас? Тебе куда-то нужно?""",
,,,,,,,,,,默认227,,,,我疑惑地问她。,我疑惑地問她。,I asked her with curiosity.,困惑しながら彼女に尋ねる。,Спросил я её.,
,,翠儿,恍然大悟,,,,0.5,,,默认228,,翠儿/番外_翠儿_004,,[我……啊！对了！我们茶舍有人闹事，有人找茬赖账，我正要找人去帮忙呢！],[我……啊！對了！我們茶舍有人鬧事，有人找碴賴帳，我正要找人去幫忙呢！],"""I... Ah! Wait! There's trouble at our teahouse—someone's causing a scene and refusing to pay. I was just seeking help!""",「えっと……あっ、そうだ！うちの茶館で揉め事が起きちゃったの。お金を払わないってお客さんがごねてて、人を呼ぼうと出てきたところ！」,"""Я... А! Точна! У нас у чайной случилася неприятносць, пара гостей пытаются знайци предлог, шоб не платиць - и я ищу когось на помощь!""",
,,,,,,,,,,默认229,,,,翠儿突然想起了什么，恍然大悟般地一拍脑袋。,翠兒突然想起了什麼，恍然大悟般地一拍腦袋。,"Cui'er suddenly remembered something, slapping her forehead in realization.",翠児がはっと何かを思い出すと、ぱんと頭を叩いた。,"Вспомнив, Цуй'эр хлопнула себя по лбу.",
,,满穗,开心,,,,,,,默认230,,满穗/番外_满穗_031,,[那找良爷帮忙不就行啦？],[那找良爺幫忙不就行啦？],"""Why not ask Master Liang for help?""",「だったら良様に手伝ってもらえば？」,"""Тогда почему бы тебе не обратиться за помощью к господину Ляну?""",
,,,,,,,,,,默认231,,,,满穗放下竹筷，含笑起身。,滿穗放下竹筷，含笑起身。,Man Sui set down her bamboo chopsticks and stood up with a smile.,穂が竹箸を置いて、微笑みながら立ち上がった。,Маньсуй отложила палочки и с улыбкой встала.,
,,良,<Off>,,,,,,,默认232,,良/番外_良_34,,[嗯，我随你去看看吧。],[嗯，我隨你去看看吧。],"""Very well, I'll accompany you to take a look.""",「ああ、俺がついていってやろう」,"""Ага, я пойду с тобой и разберусь.""",
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认233,,,,我点了点头，也表示愿意帮忙。,我點了點頭，也表示願意幫忙。,"I nodded, indicating my willingness to help.",俺は頷き、手伝う意思を見せた。,"Кивнул я, давая понять, что готов помочь.",
,,,,,,,,,,默认234,,,,虽然我并非是一个好勇斗狠之人，早已厌倦争斗。,雖然我並非是一個好勇鬥狠之人，早已厭倦爭鬥。,"Though I was never one for needless violence, having long grown weary of conflict.",別に喧嘩っ早いわけではない。争いはこりごりだ。,"Хоть я за эти годы и порядком устал от сражений, и лишний раз соваться в драку мне бы не хотелось.",
,,,,,,,,,,默认235,,,,但是，初到扬州，活动一下筋骨，似乎也不错。,但是，初到揚州，活動一下筋骨，似乎也不錯。,"But since this was my first time in Yangzhou, some physical activity seemed rather appealing.",だがせっかく初めて揚州に来たのだ。少しばかり体を動かすのも悪くない。,"Но как небольшая разминка по прибытии в Янчжоу это, пожалуй, годилось.",
,StopBgm,,,,,,3,,,,,,,,,,,
,,,,,,,,,,默认236,,,,……,……,...,……,...,
,,,,,,,,,,默认237,,,,蟹黄汤包没有完全吃完，满穗收拾了一下，将剩下的汤包打包后提上，便跟我与翠儿一起走了。,蟹黃湯包沒有完全吃完，滿穗收拾了一下，將剩下的湯包打包後提上，便跟我與翠兒一起走了。,"The Crab Roe Soup Dumplings weren’t entirely eaten. Man Sui tidied up, packed the leftovers, and carried them with her as she left with Cui’er and me.",蟹黄湯包を食い終わらぬうちに、満穂が卓の上を片付けて残りの包子を包むと、俺と翠児と共に店を出た。,"Мы так и не доели полностью наши крабовые баоцзы - Маньсуй немного прибралась, упаковала с собой остатки еды и пошла со мной и Цуй'эр.",
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,扬州西商街昼,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认238,,,,我们随着翠儿，快步穿行过几条街巷，来到了一处稍显繁华的街巷。,我們隨著翠兒，快步穿行過幾條街巷，來到了一處稍顯繁華的街巷。,"We followed Cui’er, swiftly weaving through several streets and alleys until we reached a somewhat livelier lane.",翠児に続いて早足でいくつもの通りを抜けていき、少しばかり賑やかな路地に辿り着いた。,"Следуя за Цуй'эр, мы быстрым шагом прошли через несколько переулков и вышли на немного более оживлённую улицу.",
,,翠儿,微笑,,,,,,,默认239,,翠儿/番外_翠儿_005,,[到了，这儿是西商街，我们的茶舍就在前头。],[到了，這裡是西商街，我們的茶舍就在前頭。],"""We’re here. This is Shanxi Merchant Street. Our teahouse is just up ahead.""",「着いたよ。ここが商人街。うちの茶館はすぐそこだよ」,"""Мы прийшли - гэта улица Западных торговцев, наша чайная тама упереди.""",
,,,,,,,,,,默认240,,,,翠儿指了指街巷里一家不算起眼的茶舍。,翠兒指了指街巷裡一家不算起眼的茶舍。,Cui’er gestured toward a rather unassuming teahouse nestled in the lane.,翠児が路地の地味な茶館を指さした。,Указала Цуй'эр на неприметную чайную в переулке.,
,,良,<Off>,,,,,,,默认241,,良/番外_良_35,,[好。],[好。],"""Got it.""",「わかった」,"""Ага.""",
,CharacterOff,,,,,,,,,,,,,
,StopBgm,,,,,,5,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,东城茶舍晴,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认242,,,,我瞥了一眼门口的“浮光茶舍”四字，便径直地向里面走去。,我瞥了一眼門口的“浮光茶舍”四字，便徑直地向裡面走去。,"I glanced at the sign above the entrance—""Floating Light Teahouse""—and strode straight in.",「<ruby=ふこうちゃしゃ>浮光茶舎</ruby>」と書かれた入口を一瞥してから、まっすぐ中へと乗り込んだ。,"Я бросил взгляд на надпись ""Чайная 'Свет над Водой'"", висевшую над входом, и направился прямо внутрь.",
,,,,,,,,,,默认243,,,,……,……,...,……,...,
,,地痞流氓甲,,左,,,0.3,,,,,,,
,,地痞流氓乙,,右,,,0.3,,,,,,,
,,地痞流氓甲,,,,,,,,默认244,,地痞流氓甲/番外_地痞流氓甲_01,,[怎么着？小娘子打算就这么跟我们哥俩干耗下去？],[怎麼樣？小娘子打算就這麼跟我們哥倆乾耗下去？],"""What’s the matter? Little miss, planning to keep us brothers waiting like this?""",「なんだあ？おチビちゃん、俺ら相手にやろうってのか？」,"""Ну и чего? Ты, малявка, так и собираешься дальше с нами тянуть время?""",
,,地痞流氓乙,,,,,,,,默认245,,地痞流氓乙/番外_地痞流氓乙_01,,[就是！赶紧赔银子！赔了咱们立马走人！哈哈哈！],[就是！趕緊賠銀子！賠了咱們立刻走人！哈哈哈！],"""Exactly! Pay up the silver now! Hand it over and we'll leave immediately! Hahaha!""",「んだんだ！さっさと詫び金を出しな！そうすりゃすぐに帰ってやるからよ！はっはっは！」,"""Вот-вот! Давай возмещай нам серебром! Выплатишь - мы тут же уйдём! Ха-ха-ха!""",
,CharacterOff,,,,,,,,,,,,,
,,红儿,严肃,,,,,,,默认246,,红儿/番外_红儿_01,,[你们……你们欠着茶钱不给，怎还有脸反过来跟我讨要银子？],[你們……你們欠著茶錢不給，怎還有臉反過來跟我討要銀子？],"""You... You still owe us for the tea. How dare you demand silver from us instead?""",「この……お茶代も払わないくせに、逆にお金をよこせなんてよくもぬけぬけと」,"""Ах вы... Сами не заплатили - дык ишчо хватает наглости требоваць денег у мя?""",
