#SHEET_NAME,忆-第十一回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认204,,,,虽是第一次进店，我的步伐却走出了几分熟客的气质，明明是客人，却宛如去友人家里叙旧那般自在轻松。,雖是第一次進店，我的步伐卻走出了幾分熟客的氣質，明明是客人，卻宛如是去友人家裡敘舊那般自在輕鬆。,"Though it was my first time entering, my steps carried the air of a regular—despite being a customer, I moved as freely as if visiting an old friend’s home to reminisce.",初めて入った店とは言え、足取りは常連のそれだった。客でありながら、友人の家に昔話でもしに来たかのように気楽なものだ。,"Я хоть и был здесь впервые, казалось, будто я завсегдатай - несмотря на то, что был лишь клиентом, я шёл вальяжно, словно пришёл в гости к старой подруге, чтобы поговорить о прошлом."
,,,,,,,,,,默认205,,,,哦，不对。,哦，不對。,"Oh, wait.",おっと、違うな。,"Ой, погодите."
,,,,,,,,,,默认206,,,,好像，我这次进店，确实是为了叙旧。,好像，我這次進店，確實是為了敘舊。,"Actually, this time, I did come to reminisce.",実際、今回この店に来た理由は、昔話をするためだった。,"Ведь так и было. Я пришёл сюда ради того, чтобы поговорить о прошлом."
,,,,,,,,,,默认207,,,,我有些好奇林翩翩是为何来花街工作了，顺便想在一些事情上听听她的想法。,我有些好奇林翩翩是為何來花街工作了，順便想在一些事情上聽聽她的想法。,I was curious why Lin Pianpian had come to work on Flower Street and wanted to hear her thoughts on a few matters.,林翩翩がなぜ花街で仕事をしているのか、ついでに諸々について彼女から話を聞きたかった。,"Мне было интересно, почему Линь Пяньпянь начала работать на ""Цветочной улице"" и её мысли по этому поводу."
,CharacterOff,,,,,,,,,,,,,
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认208,,,,[……],[……],"""...""",「……」,"""..."""
,BgEventOff,CG名,,,,,1,,,,,,,,,,,
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,
,Bg,楼梯,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,
,,,,,,,,,,默认209,,,,我在门口脱了鞋，老妪拿出一根鸡毛掸子似的东西在我身上拍了几下，掸去了一些灰尘，然后便招呼林翩翩带我上楼。,我在門口脫了鞋，老嫗拿一根類似雞毛撣子似的東西在我身上拍了幾下，彈去了一些灰塵，然後便招呼林翩翩帶我上樓。,"I took off my shoes at the door, and the Old Woman patted me down with something like a feather duster, brushing off some dust before asking Lin Pianpian to take me upstairs.",玄関で靴を脱ぐと、老婆が羽毛のはたきのようなものでぽんぽんと私の体を払い、埃を落とす。それから翩翩に私を上の階に上げるよう言った。,"Я разулся у двери, старуха обмахнула меня чем-то вроде перьевой метёлки, чтобы стряхнуть с меня пыль, после чего попросила Линь Пяньпянь проводить меня наверх."
,,林翩翩花街,为难,,,,,,,,,,,
,,,,,,,,,,默认210,,,,林翩翩的动作好像有点僵硬，她在开始时凑近了我一些，手微微伸来，却又很快缩回。,林翩翩的動作好像有點僵硬，她在開始時湊近了我一些，手微微伸來，卻又很快縮回。,"Lin Pianpian's movements seemed stiff. She leaned slightly closer at first, her hand hesitantly reaching out before quickly pulling back.",翩翩はどこかぎこちなかった。私に近付いて少し手を伸ばしたかと思うと、またすぐにそれを引っ込める。,"Движения Линь Пяньпянь были какими-то скованными. Приблизившись ко мне, она сначала протянула было ко мне руку, но потом быстро отдёрнула её."
,,,,,,,,,,默认211,,,,然后，她僵硬着身体，不太自在地走到了我的前面。,然後，她僵硬著身體，不太自在地走到了我的前面。,"Then, her body rigid, she walked ahead of me with noticeable discomfort.",それから体をこわばらせながら、ぎくしゃくした様子で私の前に来た。,"Напряжённая всем телом, она пошла впереди меня с явной неловкостью."
,,林翩翩花街,害羞,,,,,,,,,,,
,,,,,,,,,,默认212,,,,她往前走了几步，掀起垂下的珠帘，低着头，侧过身，一手维持着珠帘使它不会落下，一手放在身侧，局促不安地迎接我入内。,她往前走了幾步，掀起垂下的珠簾，低著頭，側過身，一手維持著珠簾使它不會落下，一手放在身側，局促不安地迎接我入內。,"She stepped forward, lifted the dangling bead curtain, and turned sideways with her head slightly bowed—one hand holding the curtain up, the other resting awkwardly at her side—as she nervously gestured for me to enter.",数歩進み、垂れ下がった珠簾を上げると、頭を下げてすっと体をよける。珠簾が落ちてこないよう支えながらもう片方の手で、落ち着かない様子で私に入るよう促した。,"Пройдя вперёд, она отодвинула шторы из бисера и, повернувшись ко мне боком с опущенной головой, одной рукой держала штору, а вторую неуклюже прижала к себе, нервно приглашая меня войти."
,,,,,,,,,,默认213,,,,珠帘后是一段上楼的窄木梯，仅容一人通过。,珠簾後是一段上樓的窄木梯，僅容一人通過。,"Behind the beaded curtain lay a narrow wooden staircase, barely wide enough for one person to climb.",珠簾の向こうは上の階に上がる狭い階段となっており、人ひとりがやっと通れるほどの広さだ。,"За шторой из бисера была узкая деревянная лестница, которой едва хватало для одного человека."
,,,,,,,,,,默认214,,,,她似乎在等我先走，这大概是店里的规矩。,她似乎在等我先走，這大概是店裡的規矩。,She seemed to expect me to go first—perhaps it was the shop’s custom.,先に行くのを待っているようだ。それがこの店の決まりなのだろう。,"Наверное, она ждала, когда я пройду первый. Похоже, тут так заведено."
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认215,,,,于是，我便率先一步走上了阶梯，走到了前面，她紧随其后。,於是，我便率先一步走上了階梯，走到了前面，她緊隨其後。,"So I took the lead, ascending the stairs with her following close behind.",私が階段に足をかけて階段を上ると、彼女がすぐ後に続く。,"Я поднялся первым, она поднималась прямо за мной."
,,,,,,,,,,默认216,,,,“春风十里扬州路，卷上珠帘总不如。”,“春風十里揚州路，捲上珠簾總不如。”,"""For ten miles along Yangzhou road, the spring breeze blows; no sight compares to her beaded curtains rolled up.""",『春風十里揚州路（春風十里揚州の路）、卷上珠簾總不如（珠簾を卷き上ぐれど總じて如かず）』,"«Весенний ветер стелется по Янчжоу на десять ли.\nНо средь тех, кто глядит за жемчужной завесой, нигде ей равных нет.»"
,,,,,,,,,,默认217,,,,直到这时，我才第一次见到了杜牧诗中的“卷上珠帘”，竟然是这样的情景。,直到這時，我才第一次見到了杜牧詩中的“捲上珠簾”，竟然是這樣的情景。,"Only then did I finally see the ""beaded curtains rolled up"" from Du Mu’s poem—and what a scene it was.",ここに来てようやく、杜牧の詩にあった『卷上珠簾』の一節がこのような情景であったことを知った。,"Только сейчас я впервые увидел ту самую ""жемчужную занавесу"" из стиха Ду Му."
,,,,,,,,,,默认218,,,,杜牧当时见到的是怎样的情景呢？,杜牧當時見到的是怎樣的情景呢？,What had Du Mu seen back then?,杜牧は当時、どのような景色を見たのだろうか。,Что видел Ду Му в тот момент?
,,,,,,,,,,默认219,,,,我大概也有了几分想象。,我大概也有了幾分想像。,I could almost imagine it.,なんとなく想像することができた。,Теперь я мог хотя бы отчасти это себе представить.
