#SHEET_NAME,忆-第七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,刘婆子忆,通常,,,,,,,默认152,,刘婆子/15_刘婆子_28,,[啊……此事说难不难，说易也不易……若是一些闻名遐迩的江南名士或达官显贵，轻易便能得到引荐……可公子如此年轻，声名未显，恐需另辟蹊径……],[啊……此事說難不難，說易也不易……若是一些聞名遐邇的江南名士或達官顯貴，輕易便能得到引薦……可公子如此年輕，聲名未顯，恐需另闢蹊徑……],"""Ah... this matter is neither too difficult, nor is it easy... Should you be a famed gentleman of Jiangnan, or a high-ranking official, an introduction would come readily. But since you are still so young, your name yet unknown, I fear you may need to seek another path...""",「ああ……それはどうとも言えないねえ……江南の名士だったりお偉い身分なら、簡単に紹介してもらえるんだけど……旦那さんは若いしまだ無名だから、別のやり方を探さなきゃいけないかもねえ……」,"""А... Не сказать, чтобы сложно... но и не сказать, что легко. Будь на Вашем месте прославленный к югу от Янцзы учёный, чиновник или знатный человек, рекомендацию ему было бы получить проще простого... Но Вы, юный вельможа, так юны, известности вам явно не хватает - так что придётся пойти иным путём."""
,,方知宥,,,,,,,,默认153,,方知宥/15_方知宥_15,,[何种途径？],[何種途徑？],"""Which path?""",「そのやり方とは？」,"""Каким же?"""
,,刘婆子忆,笑,,,,,,,默认154,,刘婆子/15_刘婆子_29,,[常去二三等青楼走动，攒些名气，打茶围久了，自然有人替你引荐。],[常去二三等青樓走動，攢些名氣，打茶圍久了，自然有人替你引薦。],"""Frequent second and third-class pleasure houses to build your reputation. After enough tea gatherings, someone will naturally recommend you.""",「二等や三等の青楼に通って名前を売るのさ。ずっと通ってりゃ、自然と誰かがあんたを紹介してくれる」,"""Почаще бывать в 'теремах' второго или третьего класса, наработать себе имя, устраивать пирушки - рано или поздно непременно найдётся кто-то, кто порекомендует Вас."""
,,,,,,,,,,默认155,,,,刘婆子缓缓说道，淡笑着看向我。,劉婆子緩緩說道，淡笑著看向我。,"Old Woman Liu spoke slowly, smiling faintly at me.",劉ばあがゆったりと言い、私に微笑んで見せた。,"Проговорила старуха Лю, слегка улыбаясь мне."
,,方知宥,,,,,,,,默认156,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认157,,,,我抿了抿唇，略作沉思。,我抿了抿唇，略作沉思。,"I pursed my lips, lost in thought for a moment.",唇を噛み、少し考える。,"Я задумался, прикусив губу."
,,,,,,,,,,默认158,,,,原来，若是我想去一等青楼，这并非是很快能做到的事。,原來，若是我想去一等青樓，這並非是很快能做到的事。,"So, entering a first-class pleasure house wasn’t something I could achieve quickly.",そもそも一等の青楼に行くこと自体、すぐに成せることではない。,"Похоже, если я желаю попасть в ""зелёный терем"" первого класса, это не получится осуществить так уж быстро."
,,,,,,,,,,默认159,,,,我需长久流连于二三等青楼之中，才能有朝一日得人引荐。,我需長久流連於二三等青樓之中，才能有朝一日得人引薦。,I’d have to linger in second and third-class pleasure houses for a long time before I could ever hope for a recommendation.,二等三等の青楼に通い詰めて、ようやくある日誰かの紹介を得ることができる。,"Придётся прохаживаться по заведениям классом ниже, чтобы в один прекрасный день таки добиться рекомендации."
,,,,,,,,,,默认160,,,,啧，这怎么也搞得如考功名似的，也是需步步为营，要历经九九八十一难才能取得真经、修得正果？,嘖，這怎麼也搞得如考功名似的，也是需步步為營，要歷經九九八十一難才能取得真經、修得正果？,"Tch, why does this feel like striving for Scholarly Honor? Must I also scheme step by step and endure eighty-one hardships just to attain enlightenment and reach the ultimate goal?",やれやれ、これでは科挙と何も変わらない。一つ一つ着実に進め、九九八十一難を乗り越えなければ経も正果を得られぬと？,"Эх, это прямо как путь чиновнической карьеры - также нужно выстраивать всё шаг за шагом, ""пройти восемьдесят одно испытание, дабы обрести подлинные священные тексты и достичь истинного просветления"". <i>(Примечание: отсылка на роман ""Путешествие на Запад"")</i>"
,,刘婆子忆,,,,,,,,默认161,,刘婆子/15_刘婆子_30,,[二三等青楼，花费大抵一至三两，此乃吃茶、打茶围的价钱……若至晚间，客人意犹未尽，可寻楼中姑娘留宿，有些地方需另加银钱。],[二三等青樓，花費大抵一至三兩，此乃吃茶、打茶圍的價錢……若至晚間，客人意猶未盡，可尋樓中姑娘留宿，有些地方需另加銀錢。],"""For second and third-class pleasure houses, the cost is generally one to three taels—that covers tea and light entertainment... If by nightfall the guests still crave more, they may seek lodging with the maidens in the establishment, though some places require additional silver.""",「二等三等の青楼は一から三両ほどだね。お茶を飲んで話をする値段ならだけど……夜になっても満足できず、店の娘と泊まりたいってなら、追加で金が必要になるところもある」,"""В 'зелёных теремах' второго и третьего класса расходы примерно составят от одного до трёх таэлей - это включает в себя чаепития и пирушки... Если же к ночи гость ещё не насытился и хочет заночевать с одной из девиц, то в некоторых местах за такое требуют дополнительную плату."""
,,,,,,,,,,默认162,,,,刘婆子继续说道，目光扫过自家庭院。,劉婆子繼續說道，目光掃過自家庭院。,"Old Woman Liu continued, her gaze sweeping across her courtyard.",庭を見渡しながら、劉ばあが話を続けた。,"Продолжала говорить старуха Лю, скользя взглядом по двору."
,,,,,,,,,,默认163,,,,我心想，她大抵亦存了心思，盼我常来她这醉春院走动。,我心想，她大抵亦存了心思，盼我常來她這醉春院走動。,I thought to myself—she probably hoped I’d frequent her Spring Bliss Courtyard more often.,きっと、酔春院に私が通ってくれることを内心期待しているのだろう。,"Мне подумалось, что, наверно, она рассчитывает на то, что я буду наведываться именно в её ""Двор хмельной весны""."
