#SHEET_NAME,忆-第八回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认167,,,,唯有那位不修边幅的老者，饮了一口酒，好像没听到，乐呵呵地沉浸在自己的心境中，可能是在构思作诗。,唯有那位不修邊幅的老者，飲了一口酒，好像沒聽到，樂呵呵地沉浸在自己的心境中，可能是在構思作詩。,"Only the disheveled Old Man, sipping his wine, seemed oblivious—cheerfully lost in his own world, likely composing poetry.",だらしのない恰好の老人だけが酒を飲みながら、まるで聞こえていないかのようににこにこと自分の心境に浸っている。おおかた、自分の詩を練っているのだろう。,"Лишь небрежно одетый старик потягивал вино, будто не замечая происходящего. Он словно был радостно погружён в свой мир - скорее всего, обдумывая собственное стихотворение.",
,,,,,,,,,,默认168,,,,……,……,...,……,...,
,,胖富商,大笑,,,,,,,默认169,,胖富商/17_胖富商_05,,[哈哈，各位怎都不言语？可是嫌鄙人诗作粗陋？］,[哈哈，各位怎都不言語？可是嫌鄙人詩作粗陋？］,"""Haha, why so quiet? Does my humble poem offend?""",「はっはっは、黙りこくってどうした？このような駄作では白けさせてしまったかな」,"""Ха-ха, ну чего замолчали? Неужели стишок вашего покорного слуги оказался настолько неотёсанным?""",
,,,,,,,,,,默认170,,,,胖富商见我们都不说话，有些不好意思地挠了挠头。,胖富商見我們都不說話，有些不好意思地撓了撓頭。,The Portly Merchant scratched his head sheepishly when no one responded.,私たちが言葉を失っているのを見て、豪商が申し訳なさそうに頭をかいた。,Из-за нависшей тишины дородный торговец неловко почесал голову.,
,Bgm,吟诗作对,,,,3,3,,,,,,,,,,,
,,心兰,惊喜,,,,,,,默认171,,心兰/17_心兰_09,,[岂会岂会，刘兄此诗，朗朗上口呢。］,[豈會豈會，劉兄此詩，朗朗上口呢。］,"""Not at all! Brother Liu, your poem is remarkably catchy.""",「いえいえ、とても口ずさみやすい良い詩です」,"""Отнюдь, отнюдь! Ваш стих, братик Лю, был очень гладким и стройным.""",
,,,,,,,,,,默认172,,,,心兰浅笑，恰到好处夸赞一句。,心蘭淺笑，恰到好處誇讚一句。,Xinlan smiled faintly and offered a perfectly measured compliment.,心蘭はふふっと微笑むと、ちょうど良い加減で褒める。,С улыбкой отвесила Синьлань находчивый комплимент.,
,,撞衫公子,,,,,,,,默认173,,撞衫公子/17_撞衫公子_03,,[是啊，第三句借了唐时罗隐《自遣》之句吧，确是不错。］,[是啊，第三句借了唐時羅隱《自遣》之句吧，確是不錯。］,"""Indeed, the third line borrows from Luo Yin's Tang dynasty poem ""Self-Consolation"", doesn’t it? Quite well done.""",「うむ、三句目は唐の<ruby=らいん>羅隠</ruby>の『自遣』からの引用だな。悪くない」,"""Верно, а третья строфа была заимствована из стиха танского поэта Ло Иня 'Пытаюсь развеять тоску' - действительно получилось неплохо."" <i>(Примечание: перевод строфы и названия взяты из перевода В. Самошина)</i>",
,,,,,,,,,,默认174,,,,撞衫公子也作细细品味状，不过与其说是在称赞，不如说是在卖弄自己的学识渊博。,撞衫公子也作細細品味狀，不過與其說是在稱讚，不如說是在賣弄自己的學識淵博。,"Mr. Matching Attire also put on an air of savoring the verse, though it felt less like genuine praise and more like a display of his erudition.",令息も彼の作品を細かく品評する。しかしそれは賞賛と言うよりも、むしろ自分の知識をひけらかしているような感じだった。,"""Собрат-по-одежде"" тоже сделал вид, что ему понравился стих, хотя больше было похоже, что он хотел покрасоваться своими знаниями.",
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认175,,,,嗯……这位富商的诗虽然平俗，倒也情真意切，算是给我们暖了场。,嗯……這位富商的詩雖然平俗，倒也情真意切，算是給我們暖了場。,"Hmm... this wealthy merchant’s poem may be plain, but it’s sincere and heartfelt—good enough to warm up the crowd for us.",ふむ……豪商の詩は平凡ではあるが、この場を盛り上げようという気遣いを感じる。,"Хм-м... Его стих, может, и был простоват, но в нём была душа. Этого было достаточно, чтобы разогреть нас.",
,,,,,,,,,,默认176,,,,接下来无论是谁作诗，压力都会小一些。,接下來無論是誰作詩，壓力都會小一些。,Whoever recites next will face less pressure now.,次に誰の詩が出てきても、気兼ねなく発表できるだろう。,"Теперь, кто бы ни был следующим, обстановка в любом случае будет расслабленнее.",
,,,,,,,,,,默认177,,,,这么想的话，我们还是得感谢他。,這麼想的話，我們還是得感謝他。,"Thinking about it that way, we ought to thank him.",そう考えると、彼に感謝すべきだ。,"Если так подумать, то мы должны поблагодарить его.",
,,心兰,微笑,,,,,,,默认178,,心兰/17_心兰_10,,[接下来，不知是哪位才学之士能续第二首呢……］,[接下來，不知是哪位才學之士能續第二首呢……］,"""Next, I wonder which learned scholar will step up for the second poem...""",「さて、二首目に続いく文才あるお方は……」,"""Интересно, кто из учёного люда будет следующим?""",
,,,,,,,,,,默认179,,,,心兰目光一扫，看向了那位不修边幅的老者。,心蘭目光一掃，看向了那位不修邊幅的老者。,Xinlan's gaze swept over and settled on the disheveled old man.,心蘭の目が、だらしない老人の方を捉えた。,"Пробежавшись по присутствующим, взгляд Синьлань остановился на старике.",
,,,,,,,,,,默认180,,,,他似乎又刚饮了几口酒，面颊有些红。,他似乎又剛飲了幾口酒，面頰有些紅。,"He appeared to have just taken a few more sips of wine, his cheeks faintly flushed.",あれからまた飲んでいたようで、顔が少し赤くなっている。,"Похоже, он снова отпил вина, отчего у него слегка зарделись щёки.",
,,不修边幅的老者,惊喜,,,,,,,默认181,,不修边幅的老者/17_不修边幅的老者_01,,[哈哈，小姑娘，你真要老朽露一手？],[哈哈，小姑娘，你真要老朽露一手？],"""Haha, young lady, do you truly wish for this old man to show his skills?""",「ほっほっほ、こんな老いぼれで本当に良いのかい」,"""Ха-ха, девчуля, ты правда хочешь, чтобы дед показал, на что он способен?""",
,,,,,,,,,,默认182,,,,老者红着脸笑问。,老者紅著臉笑問。,The old man asked with a red-faced chuckle.,赤ら顔で問う老人。,"Посмеявшись, спросил он с зардевшимся лицом.",
,,心兰,,,,,,,,默认183,,心兰/17_心兰_11,,[呵呵，能来二十四桥的，俱是人老心未老呢，您但试无妨。],[呵呵，能來二十四橋的，俱是人老心未老呢，您但試無妨。],"""Heh, those who come to the Twenty-Four Bridges may be old in body but not in spirit. Go ahead and try.""",「ふふふ。二十四橋に来るくらいですもの、まだまだお元気でしょう。ひとつお試しになってはいかが？」,"""Хи-хи, те, кто приходит в район Двадцать четвёртого моста могут быть стары телом, но уж точно не духом. Так что приступайте, не стесняйтесь.""",
,,不修边幅的老者,通常,,,,,,,默认184,,不修边幅的老者/17_不修边幅的老者_02,,[好好好，那便一试罢……唉，上回在青楼作诗，还是天启年间的事喽……］,[好好好，那便一試罷……唉，上回在青樓作詩，還是天啟年間的事囉……］,"""Very well, let’s attempt it then... Ah, the last time I wrote poetry in a pleasure house was during the Tianqi era...""",「あいあい、ではやってみようかの……はぁ、青楼で詩を詠むのは、天啓の時代以来じゃのう……」,"""Ладно-ладно, попробую... Эх, последний раз в 'Зелёном тереме' я стихи писал ещё при <ruby=1621-1628 гг.>императоре Тяньци.</ruby>""",
