#SHEET_NAME,记-第十三回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认284,,,,想必他也猜到了我的反应来源于与小雁儿的接触。,想必他也猜到了我的反應來源於與小雁兒的接觸。,He must have guessed my reaction stemmed from interacting with Little Yan.,私の反応が小雁とのやり取りに由来するものだと察したのだろう。,"Он, видимо, догадался, что эта моя реакция связана с Лебёдушкой."
,,小雁儿,害怕,,,,,,,默认285,,小雁儿/23_小雁儿_14,,[我……我不怕。],[我……我不怕。],"""I... I'm not afraid.""",「こ……怖くないもん」,"""Я... Я не боюсь."""
,,小雁儿,焦急,,,,,,,,,,,
,,,,,,,,,,默认286,,,,小雁儿苍白着脸逞强道。,小雁兒蒼白著臉逞強道。,"Little Yan paled but insisted, trying to act tough.",真っ白な顔で強がる小雁。,С показной храбростью ответила побледневшая Лебёдушка.
,,方知宥,,,,,,,,默认287,,方知宥/23_方知宥_39,,[她说她不怕。],[她說她不怕。],"""She said she wasn't afraid.""",「怖くないそうだ」,"""Она говорит, что не боится."""
,,,,,,,,,,默认288,,,,我替她转述。,我替她轉述。,I spoke on her behalf.,彼女のかわりに私が教えてやった。,Передал я её слова.
,,良清兵,无奈,,,,,,,默认289,,良/23_良_26,,[嗯，也确实不必怕。人死了便是死了，只会乖乖躺着不动。],[嗯，也確實不必怕。人死了便是死了，只會乖乖躺著不動。],"""Well, there's really no need to be afraid. Dead people stay dead - they just lie there motionless.""",「ふん、まあ怖がる必要はない。人は死んだらそれまで、動かなくなるだけだ」,"""Угу, бояться действительно нечего. Ведь если человек умер, то он так и будет лежать неподвижно, не встанет."""
,,,,,,,,,,默认290,,,,良叔从一个奇特的角度说出些许安慰之言。,良叔從一個奇特的角度說出些許安慰之言。,Uncle Liang offered some consolation from an unexpected angle.,良が小雁に、妙な慰めの声をかけた。,Проговорил дядюшка Лян весьма своеобразные слова утешения.
,,,,,,,,,,默认291,,,,随后，他缓步上前，俯身查看那些尸体。,隨後，他緩步上前，俯身查看那些屍體。,Then he moved forward slowly and knelt to examine the bodies.,その後、彼はゆっくりと進んでいくと、かがんで死体を改めた。,"После этого он медленно приблизился к трупам и, наклонившись, осмотрел их."
,,良清兵,通常,,,,,,,默认292,,良/23_良_27,,[怪了，似乎大多是男子的尸体？],[怪了，似乎大多是男子的屍體？],"""That's odd. Most of the bodies seem to be men?""",「妙だな、ほとんどが男の死体のようだが？」,"""Странно - тут как будто почти одни мужчины."""
,,方知宥,,,,,,,,默认293,,方知宥/23_方知宥_40,,[女子都被掳走了，年老貌丑的做苦工，年轻漂亮的被送去陪侍。],[“因女子都被擄走了，年老貌醜的做苦工，年輕漂亮的被送去陪侍。],"""The women were all captured - the old and ugly forced into labor, the young and pretty taken to serve.""",「女は連れていかれたからだ。老いた者は重労働をさせられ、若く美しい者は接待に使われている」,"""Всех женщин взяли в плен - тех, что постарше и некрасивых отправили работать, а тех, что помоложе и покрасивее, отправили 'составлять компанию' солдатам."""
,,良清兵,着急,,,,,,,默认294,,良/23_良_28,,[啧，那麻烦了……若红儿翠儿被妖兵掳去，想救她们怕是不易。],[嘖，那麻煩了……若紅兒翠兒被妖兵擄去，想救她們怕是不易。],"""Tsk, that's problematic... If Hong'er and Cui'er were taken by the demon soldiers, rescuing them won't be easy.""",「ちっ、だとすると面倒だな……紅児と翠児が連れ去られているとしたら、救い出すのは容易じゃないぞ」,"""Чёрт, тогда дело плохо... Если Хун'эр и Цуй'эр взяли в плен, спасти их будет непросто."""
,,,,,,,,,,默认295,,,,良叔咬了咬牙，似乎有些着急。,良叔咬了咬牙，似乎有些著急。,"Uncle Liang gritted his teeth, looking somewhat anxious.",良がじれたように唇を噛んだ。,"Стиснул зубы дядюшка Лян, явно встревоженный."
,CharacterOff,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认296,,,,[……],[……],"""...""",「……」,"""..."""
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认297,,,,话说回来……不知林翩翩如今怎样了？,話說回來……不知林翩翩如今怎樣了？,Speaking of which... I wonder how Lin Pianpian is doing now?,ところで……翩翩は今頃どうしているだろうか。,Кстати... а как там сейчас Линь Пяньпянь?
,,,,,,,,,,默认298,,,,她眼下境遇不错，应当是与“泠音阁”齐名的那家“绮罗阁”的头牌花魁。,她目前境遇不錯，應當是與“泠音閣”齊名的那家“綺羅閣”的頭牌花魁。,"She's doing quite well these days - she's become the top courtesan at ""<ruby=绮罗>Qiluo</ruby> Pavilion"", which rivals ""<ruby=泠音>Lingyin</ruby> Pavilion"" in reputation.",彼女は「泠音閣」に並ぶ名門「綺羅閣」の一番娘という、なかなか良い立場のはずだ。,"Положение у неё сейчас было видное - она была ""девицей первого ранга"" в ""Шёлковом павильоне"", способном соперничать с ""Мелодичным павильоном""."
,,,,,,,,,,默认299,,,,这样的她，必定是要其去陪侍妖兵的，甚至有可能之后会陪侍妖兵中的某位大人物，比如说是那位“恐王”。,這樣的她，必定是要其去陪侍妖兵的，甚至有可能之後會陪侍妖兵中的某位大人物，比如說是那位“恐王”。,"In her position, she would certainly be required to entertain demon soldiers, and might even end up serving some important figure among them, perhaps even the so-called ""Terror King"".",となれば、妖兵の侍女として仕えていることだろう。もしかしたら妖兵の中でも大物、たとえば「恐王」などに仕えている可能性もある。,"При таком раскладе ей придётся составлять компанию солдатам - возможно, даже каким-то высоким чинам из них, например, тому же ""Князю ужаса""."
,,,,,,,,,,默认300,,,,她不会出事吧？,她不會出事吧？,"She won't come to harm, will she?",最悪の事態になってなければいいが。,С ней же ничего не случится?
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认301,,,,[……],[……],"""...""",「……」,"""..."""
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认302,,,,算了，应该不必让我担心。,算了，應該不必讓我擔心。,"Never mind, I probably don't need to worry.",まあ、そこまで心配しなくても大丈夫だろう。,"Ладно, не думаю, что стоит лишний раз из-за неё переживать."
,,,,,,,,,,默认303,,,,如今，她看着也比当年成熟了不少，有着许多手段和人脉，比我更容易保住性命。,如今，她看起來也比當年成熟了不少，有著許多手段和人脈，比我更容易保住性命。,"Nowadays, she's matured considerably since those days and has numerous skills and connections - she's much better equipped to survive than I am.",今の彼女はあの頃よりも大人だし、処世術や人脈だってある。私よりは生き残りやすいはずだ。,"Она сейчас выглядит куда более зрелой, чем в те годы, у неё есть свои хитрости и связи - ей явно будет легче постоять за себя, чем мне."
