#SHEET_NAME,记-第十七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,方知宥,,,,,,,,默认217,,方知宥/31_方知宥_19,,[女俘营在哪？我们还需走多久？],[女俘營在哪？我們還需走多久？],"""Where is the female prisoner camp? How much farther must we walk?""",「女囚舎はどこだ？あとどのくらいかかる？」,"""А где лагерь для пленниц? Сколько ещё нам идти?"""
,,,,,,,,,,默认218,,,,我询问身旁的翩翩。,我詢問身旁的翩翩。,I asked Pianpian beside me.,隣の翩翩に話しかける。,Спросил я у Линь Пяньпянь.
,,林翩翩,微笑,,,,,,,默认219,,林翩翩/31_林翩翩_030,,[再走一百步便差不多到啦，其实就是乔承望的那所宅院，现今被王爷征作了女俘营。],[再走一百步便差不多到啦，其實就是喬承望的那所宅院，現今被王爺征作了女俘營。],"""Just another hundred steps or so, and we'll be there. It's actually the Qiao Chengwang's residence, now requisitioned by the Prince as the female prisoner camp.""",「あと百歩ほどで着くわ。実は喬承望の屋敷を親王が徴用して、今は女囚舎になっているの」,"""Ещё шагов сто, и уже будем рядом. Это ведь как раз то поместье Цяо Чэнвана - князь его переоборудовал под женский лагерь."""
,,,,,,,,,,默认220,,,,林翩翩对我说道。,林翩翩對我說道。,Lin Pianpian said to me.,彼女がそう答えた。,Ответила она.
,,方知宥,,,,,,,,默认221,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认222,,,,乔承望的宅院？,喬承望的宅院？,Qiao Chengwang's residence?,喬承望の屋敷？,Поместье Цяо Чэнвана?
,,,,,,,,,,默认224,,,,前几日，我随着许多扬州城民被发放安民符节的消息引出来，被妖兵带着去了那所院子。,前幾日，我隨著許多揚州城民被發放安民符節的消息引出來，被妖兵帶著去了那所院子。,"A few days ago, I followed many Yangzhou residents drawn out by news of the Pacification Edict and was taken by demon soldiers to that compound.",数日前、安民符の情報に釣られた揚州の住民たちと共について行き、妖兵にあの屋敷まで連れていかれた。,"Как тогда несколькими днями ранее яогуаи привели меня туда вместе с многими другими жителями Янчжоу под предлогом вручения ""защитных грамот""."
,,,,,,,,,,默认225,,,,当时，王生与许多人都在，我也在那里与林翩翩重逢。,當時，王生與許多人都在，我也在那裡與林翩翩重逢。,"At that time, Scholar Wang and many others were there, and I reunited with Lin Pianpian.",王書生をはじめ、多くの者がその屋敷にいた。林翩翩ともそこで再会を果たしたのだった。,"Тогда там, помимо множества других людей, был и учёный Ван - и именно там я впервые снова увидел Линь Пяньпянь."
,,方知宥,,,,,,,,默认226,,方知宥/31_方知宥_20,,[当初院里那些人……后来如何了？],[當初院裡那些人……後來如何了？],"""What became of those people from the courtyard... afterwards?""",「最初にあそこにいた人たちは……その後どうなった？」,"""Люди, которые там тогда были... Что с ними потом стало?"""
,,,,,,,,,,默认227,,,,我询问林翩翩。,我詢問林翩翩。,I inquired of Lin Pianpian.,翩翩にそう訊く。,Спросил я у Линь Пяньпянь.
,,林翩翩,自嘲,,,,,,,默认228,,林翩翩/31_林翩翩_031,,[男人仅活了数人充作苦役，女人我挑了几人献与王爷，其余都被三顺王掳去犒赏将士了。],[男人僅活了數人充作苦役，女人我挑了幾人獻與王爺，其餘都被三順王擄去犒賞將士了。],"""Only a few men survived as conscripted laborers. I chose some women to present to the Prince—the rest were taken by Prince Sanshun to reward his troops.""",「生かされたわずかな男は苦役をさせられ、女は数名選ばれて親王に献上された。残りはぜんぶ三順王に捕らえられ、将官への褒美になったわ」,"""Немногих оставшихся в живых мужчин подрядили на тяжёлые работы, некоторых женщин я отобрала для князя, а остальных увели в дар войскам 'трёх покорившихся князей'."" <i>(Имеются в виду Шан Кэси, Гэн Чжунмин и Кун Юдэ - три полководца, перешедшие к маньчжурам и сыгравшие значительную роль в покорении ими Китая)</i>"
,,方知宥,,,,,,,,默认229,,,,[……］,[……］,"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认230,,,,我沉默，神色有些凝重。,我沉默，神色有些凝重。,"I fell silent, my expression turning grave.",言葉を失い、気が重くなってしまった。,"Я замолчал, выражение лица стало тяжёлым."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,林翩翩,微笑,,,,,,,默认239,,林翩翩/31_林翩翩_032,,[知宥，到了。],[知宥，到了。],"""Zhiyou, we've arrived.""",「着いたわよ、知宥」,"""Чжию, мы пришли."""
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,西商前厅夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认240,,,,正当我思忖着王生的事时，林翩翩突然叫了我一声。,正當我思襯著王生的事時，林翩翩突然叫了我一聲。,"Just as I was pondering Scholar Wang's fate, Lin Pianpian suddenly called my name.",王について思いを馳せていると、翩翩の声が聞こえてきた。,От размышлений о судьбе учёного Вана меня отвлёк окрик Линь Пяньпянь.
,,,,,,,,,,默认241,,,,不知不觉，我们已经行至了乔承望的府邸门前。,不知不覺，我們已經行至了喬承望的府邸門前。,"Unconsciously, we had already arrived at the gates of Qiao Chengwang's residence.",いつの間にか喬承望の屋敷の前まで来ていたらしい。,"Я и не заметил, как мы дошли до ворот поместья Цяо Чэнвана."
,,,,,,,,,,默认242,,,,府门两侧守着两名掌灯的红甲狼妖，目光凶狠，绝非善类。,府門兩側守著兩名掌燈的紅甲狼妖，目光兇狠，絕非善類。,"Two Red-Armored Wolf Demons holding lanterns guarded the mansion gates, their fierce eyes revealing they were anything but benevolent.",扉の両側は灯りを持った二人の赤い鎧の狼妖が番をしている。その目つきは凶悪そのもので、間違いなく善人ではない。,"По обеим сторонам ворот стояли два яогуая-волка в красной броне - взгляд у них был свирепый, они явно были не из добряков."
,,,,,,,,,,默认243,,,,在这几日里，我见惯了妖兵杀人。,在這幾日裡，我見慣了妖兵殺人。,"Over these past few days, I've grown accustomed to witnessing demon soldiers kill.",この数日、妖兵が人を殺すところをごまんと見てきた。,"За эти дни я уже насмотрелся, как яогуаи убивали людей."
,,,,,,,,,,默认244,,,,因此，看到他们的瞬间，我几乎本能地心跳加速，产生了强烈的不安感。,因此，看到他們的瞬間，我幾乎本能地心跳加速，產生了強烈的不安感。,"So the moment I saw them, my heart instinctively raced, overwhelmed by an intense unease.",そのため彼らを見た瞬間、本能的に心臓が早鐘を打ち、強烈な不安感に襲われた。,"Поэтому при виде их у меня невольно забилось сердце, я ощутил сильнейшую тревогу."
,,,,,,,,,,默认245,,,,林翩翩却比我要冷静得多。,林翩翩卻比我要冷靜地多。,"Lin Pianpian, however, remained far calmer than I.",一方の翩翩は冷静なものだ。,Но Линь Пяньпянь в сравнении со мной была куда хладнокровнее.
,,,,,,,,,,默认246,,,,她清冷的眼眸扫过那两名妖兵，仪态显得冷静从容。,她清冷的眼眸掃過那兩名妖兵，儀態顯得冷靜從容。,"Her cool gaze swept over the two demon soldiers, her demeanor composed and unruffled.",ちらりと二人の妖兵を見やる。その仕草は落ち着き払っていた。,"Её бесстрастный взгляд скользнул по двум яогуаям-солдатам, поведение было спокойным и собранным."
,,林翩翩,通常,,,,,,,默认247,,林翩翩/31_林翩翩_033,,[你稍候，我与他们说两句。],[你稍後，我與他們說兩句。],"""Wait here. Let me speak with them.""",「ちょっと待ってて、話をしてくるから」,"""Подожди здесь, я с ними переговорю."""
,,,,,,,,,,默认248,,,,林翩翩对我说道。,林翩翩對我說道。,Lin Pianpian said to me.,翩翩がそう言う。,Сказала она мне.
,,方知宥,,,,,,,,默认249,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
